DATES,LIP,UNEMP,LCPI,FFR,LPCOM,LRCDUR,LRCND,LRCSV,RRSHOCK,CUMRRSHOCK
1997-12-01,4.463074221902182,4.7,5.086361004624392,5.5,5.631426812464061,4.0427178789333125,4.347422249861949,4.322011202263895,0.0043289,0.7288968999999984
1998-01-01,4.468359135445856,4.6,5.087596335232384,5.56,5.58926908786744,4.027046681996928,4.351438552905858,4.322555253869329,0.0,0.7288968999999984
1998-02-01,4.469473021199809,4.6,5.087596335232384,5.51,5.579314645471096,4.038867087752814,4.353035421323283,4.329811863225142,-0.0247867,0.7041101999999984
1998-03-01,4.470337375457961,4.7,5.087596335232384,5.49,5.596902286362097,4.041506215206099,4.357285583410377,4.334843303856011,-0.026396,0.6777141999999984
1998-04-01,4.474037058083493,4.3,5.088830141681313,5.45,5.5971989892534175,4.064194585271218,4.364168116372569,4.336048139057221,0.0,0.6777141999999984
1998-05-01,4.480444480677621,4.4,5.0912931971137105,5.49,5.621921448175881,4.09795470447623,4.362933005978784,4.3408139388398075,-0.0667749,0.6109392999999984
1998-06-01,4.4740108349899534,4.5,5.09252245356844,5.56,5.609728172573878,4.092893509954786,4.370776083901028,4.349322641500755,0.0,0.6109392999999984
1998-07-01,4.470259556939862,4.5,5.094976442530006,5.54,5.586161925798122,4.089733949664417,4.372948048740675,4.350303742477934,0.0328574,0.6437966999999984
1998-08-01,4.4905155019331975,4.5,5.096201182425903,5.55,5.56409886254648,4.113051818576685,4.370687590003888,4.353485689240296,0.099412,0.7432086999999985
1998-09-01,4.48833407685524,4.6,5.096812990337308,5.51,5.541106670109081,4.136094126416563,4.375731864111134,4.358578871936318,-0.2392213,0.5039873999999985
1998-10-01,4.496239973202665,4.5,5.099256485749784,5.07,5.534732460055486,4.160537963290217,4.379084811752961,4.357772363497873,0.0,0.5039873999999985
1998-11-01,4.495649919439345,4.4,5.100475998096045,4.83,5.493020290230397,4.1610837850383895,4.3871012370716285,4.359218495347873,-0.1402164,0.3637709999999985
1998-12-01,4.499143893194289,4.4,5.10230248262208,4.68,5.452582325559466,4.189669893426794,4.393498085265325,4.363518918618141,-0.1692948,0.19447619999999852
1999-01-01,4.503641209489063,4.3,5.104125637183595,4.63,5.473572347135272,4.154624026439288,4.399166405988452,4.366329070066582,0.0,0.19447619999999852
1999-02-01,4.508431286049042,4.4,5.104125637183595,4.76,5.445702353461095,4.177750837523601,4.4057675750556795,4.367001825405771,-0.1098352,0.08464099999999852
1999-03-01,4.510285715556671,4.2,5.1047326174753715,4.81,5.42106583180709,4.185433724842355,4.409495876663427,4.371041518615126,-0.1577544,-0.07311340000000147
1999-04-01,4.5126151074045255,4.3,5.111385197196399,4.74,5.4220382935377955,4.2009243342846565,4.410650534010447,4.376285184044767,0.0,-0.07311340000000147
1999-05-01,4.5199118170361805,4.2,5.111987788356544,4.74,5.431755004777753,4.220036976851845,4.416391828850766,4.377039218162834,-0.1119022,-0.18501560000000145
1999-06-01,4.518176627021538,4.3,5.111987788356544,4.76,5.438383610444878,4.23689970143764,4.415171233266183,4.380675722602925,0.2586787,0.07366309999999854
1999-07-01,4.524548894300434,4.3,5.116195789756748,4.99,5.418719192400332,4.234657077641782,4.411488344823501,4.385221525570401,0.0,0.07366309999999854
1999-08-01,4.528706980911026,4.2,5.118592435601348,5.07,5.445098097756231,4.243999436759102,4.419370587814303,4.388915352877303,0.2406204,0.31428349999999855
1999-09-01,4.525098311222533,4.2,5.122772794033106,5.22,5.4615410476500506,4.250521758705276,4.425169932882814,4.392929482036161,0.0,0.31428349999999855
1999-10-01,4.538369909008035,4.1,5.12455904041457,5.2,5.4481587747871965,4.24270709442447,4.4262468487002895,4.397543128826416,-0.0968276,0.21745589999999854
1999-11-01,4.543284143915544,4.1,5.126342101808226,5.42,5.441421543516488,4.248695222052025,4.431399962103894,4.401817006993008,0.2367022,0.45415809999999857
1999-12-01,4.551022294797418,4.0,5.128714582161857,5.3,5.422921529772568,4.273299346682101,4.458582501145248,4.407341005152263,-0.1819012,0.2722568999999986
2000-01-01,4.551363208629209,4.0,5.13167228913909,5.45,5.429257905808632,4.294656102286582,4.419900287101963,4.411233433221821,0.0,0.2722568999999986
2000-02-01,4.554575594819009,4.1,5.135798437050262,5.73,5.402677381872279,4.321440293374739,4.4274420632042695,4.417767743326649,0.0451387,0.31739559999999856
2000-03-01,4.5587586406605585,4.0,5.14166355650266,5.85,5.419871062100613,4.311590758270227,4.442674785625269,4.4233964790969695,-0.0395461,0.27784949999999853
2000-04-01,4.566297332324681,3.8,5.141078590121546,6.02,5.428380250846205,4.288196608900911,4.4471587296116635,4.4250142824733185,0.0,0.27784949999999853
2000-05-01,4.5684678191371635,4.0,5.1428324637076415,6.27,5.453952658079485,4.2951334325195125,4.45137777530811,4.42926798099632,0.3120931,0.5899425999999985
2000-06-01,4.569418648280942,4.0,5.14865659199363,6.53,5.4376009336504225,4.288567241107601,4.4507478025860925,4.434120858232016,0.0429409,0.6328834999999985
2000-07-01,4.5683609628540935,4.0,5.1515559851526325,6.54,5.391853245939202,4.289335522116718,4.449930580162727,4.43511706324799,0.0,0.6328834999999985
2000-08-01,4.564822037518396,4.1,5.1515559851526325,6.5,5.3811868443703315,4.303592008344199,4.45568361228771,4.438359708014042,-0.067215,0.5656684999999985
2000-09-01,4.568873354124781,3.9,5.15675380222625,6.52,5.396351106819402,4.329100428864477,4.46330703762498,4.442745369708588,0.0,0.5656684999999985
2000-10-01,4.5654892069287065,3.9,5.158480421360237,6.51,5.412315470601449,4.319432887902809,4.463756380037213,4.4439445374888695,-0.0296777,0.5359907999999984
2000-11-01,4.565676475574449,3.9,5.160204064418402,6.51,5.408471375039929,4.311349309576901,4.462084726844461,4.447439773222114,0.02463,0.5606207999999985
2000-12-01,4.562722913084838,3.9,5.162497643405501,6.4,5.416055956772293,4.312328157162683,4.471833060206829,4.451715930267927,0.2034924,0.7641131999999985
2001-01-01,4.555714150175334,4.2,5.168208681201016,5.98,5.419738221752376,4.316180592436368,4.466069025248653,4.45284617012724,0.050705,0.8148181999999985
2001-02-01,4.549214460393314,4.2,5.170483995038151,5.49,5.412226240655819,4.343675543289958,4.459855354823232,4.451552697322492,0.0,0.8148181999999985
2001-03-01,4.546432407961801,4.3,5.17105201550216,5.31,5.422789094058876,4.332021983313347,4.453765731828859,4.454370551797049,-0.4865983,0.3282198999999985
2001-04-01,4.543607499326375,4.4,5.172754143572691,4.8,5.4234510973048025,4.315125324347122,4.464286114261219,4.454347296253507,0.0,0.3282198999999985
2001-05-01,4.5363837217691225,4.3,5.177843213080163,4.21,5.437252880568814,4.327425242982208,4.4699115883176255,4.455985488567171,-0.4085865,-0.08036660000000151
2001-06-01,4.529837618169233,4.5,5.180096735160606,3.97,5.4466511610537305,4.346658490836091,4.459462100289954,4.455857782801083,-0.1366324,-0.2169990000000015
2001-07-01,4.524491442753481,4.6,5.178407069875479,3.77,5.460436216024472,4.336244442018754,4.470724089435168,4.457168893197576,0.0,-0.2169990000000015
2001-08-01,4.522331907679087,4.9,5.178407069875479,3.65,5.463704678301283,4.35985770990282,4.473374429133157,4.459554644682409,-0.1275515,-0.34455050000000154
2001-09-01,4.5189094362981965,5.0,5.182345190295616,3.07,5.423274605952421,4.3273196254496,4.463433795672845,4.454684448713555,0.0,-0.34455050000000154
2001-10-01,4.514196788733435,5.3,5.17953383055807,2.49,5.355264646989787,4.458211912020113,4.475209553462032,4.4599016098968445,-0.1600074,-0.5045579000000016
2001-11-01,4.508814559895184,5.5,5.178970608915471,2.09,5.3525687813799525,4.42254458297677,4.477359541492673,4.459276985807688,-0.1716333,-0.6761912000000015
2001-12-01,4.508926870948471,5.7,5.178407069875479,1.82,5.3658825527104606,4.381601544335785,4.480298333938103,4.464297627106676,-0.2269373,-0.9031285000000016
2002-01-01,4.5152783006785615,5.7,5.180096735160606,1.73,5.359177254804799,4.3987608336650466,4.481068479511024,4.465379243192425,-0.1540111,-1.0571396000000015
2002-02-01,4.5152673600587745,5.7,5.181783550292085,1.74,5.366069468598855,4.416524675081449,4.481623069892344,4.467906121317257,0.0,-1.0571396000000015
2002-03-01,4.523148521470509,5.7,5.184588601219693,1.73,5.392035370421788,4.411391243303785,4.48123828474483,4.468445127609156,-0.3577066,-1.4148462000000015
2002-04-01,4.527570741115656,5.9,5.189060380611087,1.75,5.3781908291312,4.438784968492491,4.4779389059120485,4.4717759268174895,0.0,-1.4148462000000015
2002-05-01,4.531679715448691,5.8,5.190175207928333,1.75,5.377267169526438,4.39872395529605,4.479028564480043,4.473442879307162,0.1783551,-1.2364911000000016
2002-06-01,4.541240546111364,5.8,5.190732155868099,1.75,5.429740287908455,4.41812951165416,4.488456578289728,4.47367101272057,0.0389534,-1.1975377000000016
2002-07-01,4.5390068789338125,5.8,5.19295685089021,1.73,5.455150160574825,4.4489490308720825,4.486285293510377,4.476961744148124,0.0,-1.1975377000000016
2002-08-01,4.539161785106385,5.7,5.195730777772936,1.74,5.450952612971631,4.468960925359105,4.483126838075362,4.475960868298276,0.1703264,-1.0272113000000016
2002-09-01,4.540323350659918,5.7,5.1973914479580765,1.75,5.460010955546024,4.424331529154308,4.4833866590263,4.477768539453384,-0.0446106,-1.0718219000000015
2002-10-01,4.537241391028,5.7,5.199601393608879,1.75,5.466328685224197,4.415098675734075,4.4922478181229755,4.482652208164768,0.0,-1.0718219000000015
2002-11-01,4.54247423294551,5.9,5.201255653704905,1.34,5.472312689595516,4.42503823026713,4.498664570509201,4.4832172182369785,-0.2700224,-1.3418443000000015
2002-12-01,4.537431884342047,6.0,5.202907181743378,1.24,5.497414096703693,4.460306250552565,4.5007425683788655,4.484910335556808,0.0042556,-1.3375887000000015
2003-01-01,4.544217760449887,5.8,5.207297968160868,1.24,5.5151208621160475,4.445740597206423,4.503613537556426,4.488299234256676,-0.0002099,-1.3377986000000015
2003-02-01,4.547175540250748,5.9,5.21275947818639,1.26,5.519859636495273,4.419852144213862,4.5016635064692645,4.486555554651849,0.0,-1.3377986000000015
2003-03-01,4.544934925860555,5.9,5.214392131610276,1.25,5.520380334242002,4.444379174544409,4.506917681789643,4.487107111124389,0.038384,-1.2994146000000015
2003-04-01,4.5373623263828495,6.0,5.21057845224003,1.26,5.516086501524791,4.4705296070151945,4.50778886284638,4.491082812950323,0.0,-1.2994146000000015
2003-05-01,4.537827737517786,6.1,5.20893955539682,1.26,5.521460917862246,4.479482238681702,4.506056783090732,4.493120682179469,-0.008246,-1.3076606000000015
2003-06-01,4.5388765254941665,6.3,5.210032451680465,1.22,5.5284762527561515,4.494651947672569,4.520080597542977,4.494417380252909,-0.2121577,-1.5198183000000016
2003-07-01,4.543296909927315,6.2,5.21330399222108,1.01,5.524336778607711,4.508637258932944,4.522505711151249,4.498675694289062,0.0,-1.5198183000000016
2003-08-01,4.541180847355532,6.1,5.217649463480582,1.03,5.527403227317876,4.544134854842125,4.534103737554231,4.5013196408618645,-0.0590037,-1.5788220000000017
2003-09-01,4.547394876024498,6.1,5.220896219579452,1.01,5.5656309016067205,4.522581740672463,4.532395171205679,4.501031146246946,-0.2055686,-1.7843906000000018
2003-10-01,4.548224102545625,6.0,5.219815138393079,1.01,5.613274081134699,4.525249970812043,4.531577465684718,4.504520777838161,-0.1934256,-1.977816200000002
2003-11-01,4.556163748433256,5.8,5.220355825078324,1.0,5.630028286067539,4.54702187059252,4.540812981744952,4.50700593720086,0.0,-1.977816200000002
2003-12-01,4.555211789701169,5.7,5.22305488204749,0.98,5.6467887531360805,4.541505949219204,4.537330221077445,4.510529781833971,-0.2314798,-2.209296000000002
2004-01-01,4.5570424023962,5.7,5.227358277607543,1.0,5.675211517668165,4.5404503150743105,4.54486801217971,4.51474206949536,-0.1027214,-2.312017400000002
2004-02-01,4.562637353819343,5.6,5.2295030505476765,1.01,5.68836422192782,4.554613462370939,4.5362808805665615,4.517835120253276,0.0,-2.312017400000002
2004-03-01,4.557192441716227,5.8,5.231643233280044,1.0,5.718835277282493,4.568008152299323,4.5511362974956056,4.5167323375261725,0.073171,-2.238846400000002
2004-04-01,4.561035418623513,5.6,5.2332453698043215,1.0,5.721917044851684,4.558036648854033,4.546746265850374,4.521516800990838,0.0,-2.238846400000002
2004-05-01,4.568726094450747,5.6,5.23750522715128,1.0,5.708405107141645,4.5854673537122235,4.5499428475976575,4.523059508204217,-0.1168102,-2.3556566000000023
2004-06-01,4.560638192926151,5.6,5.241217774507464,1.03,5.689345426858432,4.5485045918690235,4.544899876395666,4.525737292340181,0.1512154,-2.2044412000000024
2004-07-01,4.568352662859073,5.5,5.242275975664412,1.26,5.683409684848264,4.57762425655814,4.549160523844891,4.528774984734378,0.0,-2.2044412000000024
2004-08-01,4.568972897676203,5.4,5.2428046566177775,1.43,5.6762742352396,4.573287285120364,4.555044630580541,4.53080218002851,0.2811289,-1.9233123000000023
2004-09-01,4.569588603160403,5.4,5.245970886175828,1.61,5.693395381769714,4.599282889819204,4.560507492081898,4.535284058523925,0.1496408,-1.7736715000000023
2004-10-01,4.578997653856807,5.5,5.251225759014186,1.76,5.671018207062228,4.590036243403374,4.562753170097294,4.538699132044649,0.0,-1.7736715000000023
2004-11-01,4.581107999637332,5.4,5.255931650051599,1.93,5.697730867227766,4.589437066999092,4.561970366681872,4.541324757939338,0.3182214,-1.4554501000000024
2004-12-01,4.588158300945723,5.4,5.255931650051599,2.16,5.690832315480573,4.612870462614279,4.566948973167894,4.544485562371585,0.1613845,-1.2940656000000024
2005-01-01,4.592982213481121,5.3,5.25540986553676,2.28,5.673975975073536,4.599544390836525,4.5772232839371405,4.543475616982251,0.0,-1.2940656000000024
2005-02-01,4.599513215459439,5.4,5.259576538231606,2.5,5.670156747006541,4.606579192871512,4.580857001405808,4.546152397523218,0.1223306,-1.1717350000000024
2005-03-01,4.598394281308485,5.2,5.263208189434469,2.63,5.697563174842284,4.6178988319648155,4.571913254086639,4.55072455979837,0.0554436,-1.1162914000000024
2005-04-01,4.599750526127365,5.2,5.2663105704129505,2.79,5.701279344438083,4.648612743830928,4.582955251416934,4.552939610384439,0.0,-1.1162914000000024
2005-05-01,4.601578744475769,5.1,5.265794174842477,3.0,5.69618703553437,4.6048001175212026,4.57763453579357,4.555874894263214,0.3034157,-0.8128757000000024
2005-06-01,4.605432151672085,5.0,5.2663105704129505,3.04,5.697865000892164,4.653884156778691,4.5824234289921755,4.56025649856458,0.2362667,-0.5766090000000024
2005-07-01,4.602613921526293,5.0,5.272486606513515,3.26,5.679592235854983,4.690117768150791,4.580785276052402,4.563055689880744,0.0,-0.5766090000000024
2005-08-01,4.604541988713494,4.9,5.2786247332023,3.5,5.671982162106404,4.638150313282683,4.58791211855181,4.565618217975977,0.0619472,-0.5146618000000024
2005-09-01,4.585455114858759,5.0,5.292299294222474,3.62,5.6836137803656746,4.6119868993150135,4.580959457273033,4.567125580948445,0.2489699,-0.2656919000000024
2005-10-01,4.598335885266511,5.0,5.293807211070151,3.78,5.698166735870565,4.602887582830539,4.597833337014073,4.566886633562483,0.0,-0.2656919000000024
2005-11-01,4.608146751617977,5.0,5.288771953704505,4.0,5.695414224985685,4.62115179700039,4.600137543460017,4.570951342601408,0.2227549,-0.04293700000000242
2005-12-01,4.614078389857099,4.9,5.288771953704505,4.16,5.707309580432358,4.636349034469092,4.602426425317028,4.573617597474985,0.0487368,0.005799799999997579
2006-01-01,4.61537395007088,4.7,5.294811227218749,4.29,5.731105770305091,4.6666038921721835,4.60611973502368,4.572161339181099,0.1203751,0.1261748999999976
2006-02-01,4.615101704783125,4.8,5.295312857527738,4.49,5.7416561270842825,4.653769855824153,4.612016695065149,4.577788711646853,0.0,0.1261748999999976
2006-03-01,4.617748743194926,4.7,5.296816240421769,4.59,5.739374818359324,4.660567049208379,4.6069486036655025,4.581277003768093,0.1017777,0.2279525999999976
2006-04-01,4.621677192608796,4.7,5.301811255802292,4.79,5.766287680007598,4.662022997580874,4.612364246568331,4.581973204383889,0.0,0.2279525999999976
2006-05-01,4.620309013480877,4.6,5.304796332645746,4.94,5.801483732946538,4.651108668929256,4.612106076989204,4.585824254390554,0.1700831,0.39803569999999755
2006-06-01,4.624161700107174,4.6,5.307277107919509,4.99,5.805887697593355,4.6644762918854985,4.610535765486501,4.585130730650365,0.4413114,0.8393470999999976
2006-07-01,4.623973294323736,4.7,5.312713246831769,5.24,5.822690802859296,4.6779093646283965,4.615803451904845,4.587932466501756,0.0,0.8393470999999976
2006-08-01,4.627440354633819,4.7,5.3171391207886245,5.25,5.832205005910728,4.661238561507628,4.614278578352082,4.588125751378833,0.0611265,0.9004735999999975
2006-09-01,4.626043808191877,4.5,5.312220271717028,5.25,5.8345767915708375,4.679581683501902,4.61991100430959,4.590624914546056,0.0610205,0.9614940999999976
2006-10-01,4.625798942533748,4.4,5.307772525318792,5.25,5.849843377440403,4.680129224453546,4.6285253191856714,4.594806669785612,-0.0653439,0.8961501999999976
2006-11-01,4.624661980667092,4.5,5.308267697401205,5.25,5.871892411967137,4.682353424658741,4.6303114783944235,4.596270702801059,0.0,0.8961501999999976
2006-12-01,4.634487211431165,4.4,5.313698468586339,5.24,5.884296843914452,4.6958149542101415,4.640788263589838,4.5976922961321325,0.0509711,0.9471212999999976
2007-01-01,4.629817919522632,4.6,5.315356374642572,5.25,5.882876606691083,4.698068368354822,4.636232711439909,4.599926461665038,-0.0670772,0.8800440999999977
2007-02-01,4.640634815420998,4.5,5.319227223776111,5.26,5.903916662587558,4.695824087589447,4.633154934522855,4.602376286683697,0.0,0.8800440999999977
2007-03-01,4.642056445654699,4.4,5.324413871269311,5.26,5.94374381089657,4.697904323369674,4.636387805805448,4.602045308640567,0.1564532,1.0364972999999977
2007-04-01,4.6493076382990655,4.5,5.327410040751309,5.25,5.963322241161702,4.703593696164184,4.633728487896052,4.605080181937848,0.0,1.0364972999999977
2007-05-01,4.649799324131296,4.4,5.331534517408233,5.25,5.9834071734802485,4.721423162812341,4.633398005777959,4.6036189834953545,-0.0125519,1.0239453999999977
2007-06-01,4.649689337592581,4.6,5.333848589587692,5.25,6.004084578464084,4.709728379871865,4.63270752898118,4.605170185988092,-0.0720803,0.9518650999999977
2007-07-01,4.649609948486924,4.7,5.335627602054373,5.26,6.017887369339086,4.710124619205603,4.638363153343855,4.606589178741506,0.0,0.9518650999999977
2007-08-01,4.651302535581123,4.6,5.335935835254491,5.02,6.006279265245996,4.722899886888869,4.632279388466709,4.611400735738727,0.0245104,0.9763754999999977
2007-09-01,4.654851381642469,4.7,5.34016443549993,4.94,6.0184958861590125,4.734811522144489,4.633271616098966,4.608723864187389,-0.5951588,0.38121669999999774
2007-10-01,4.649541075723588,4.7,5.343242929901029,4.76,6.026131639016284,4.732630687990781,4.630330981646591,4.608295297735589,-0.3220003,0.059216399999997726
2007-11-01,4.655464931992105,4.7,5.351071093983903,4.49,6.022938989067726,4.728298907969227,4.634845486297841,4.611480235684113,0.0,0.059216399999997726
2007-12-01,4.655218605840771,5.0,5.353964917386851,4.24,6.025576076736749,4.718873801000168,4.636368420325172,4.611510046534271,-0.0592162,1.9999999772979393e-07
